Start Date,First Sold Date,Last Sold Date,Total ETH Sold,Total Retrieved USD,Initial Investment,ROI
2021-02-26,2021-03-05,2021-06-04,14,33528.92,20769.0,61.43733448890172
2021-02-27,2021-03-06,2021-06-05,14,33715.29,20711.039999999997,62.78897631408179
2021-02-28,2021-03-07,2021-06-06,14,33190.73,19382.02,71.24494763703682
2021-03-01,2021-03-08,2021-06-07,14,34015.689999999995,20888.84,62.841450267224005
2021-03-02,2021-03-09,2021-06-08,14,34656.51,21412.58,61.85116412875048
2021-03-03,2021-03-10,2021-06-09,14,34686.21,21925.82,58.19800582144704
2021-03-04,2021-03-11,2021-06-10,14,34764.21,21938.42,58.46268783257865
2021-03-05,2021-03-12,2021-06-11,14,34440.68,20991.32,64.07105413094556
2021-03-06,2021-03-13,2021-06-12,14,34477.66,22317.68,54.48586053747524
2021-03-07,2021-03-14,2021-06-13,14,33936.98999999999,23572.36,43.969420117459556
2021-03-08,2021-03-15,2021-06-14,14,34800.53,24542.98,41.794231996277546
2021-03-09,2021-03-16,2021-06-15,14,35397.54,25706.24,37.70018485783996
2021-03-10,2021-03-17,2021-06-16,14,35320.549999999996,25482.100000000002,38.609259048508534
2021-03-11,2021-03-18,2021-06-17,14,35359.729999999996,25049.08,41.16179117157194
2021-03-12,2021-03-19,2021-06-18,14,34918.69,24979.36,39.79017076498358
2021-03-13,2021-03-20,2021-06-19,14,34865.67,25698.960000000003,35.669575733803995
2021-03-14,2021-03-21,2021-06-20,14,34211.71,26431.3,29.436350084937178
2021-03-15,2021-03-22,2021-06-21,14,35044.450000000004,25471.600000000002,37.58244476200946
2021-03-16,2021-03-23,2021-06-22,14,35479.36,24759.84,43.29397928258018
2021-03-17,2021-03-24,2021-06-23,14,35461.600000000006,25123.0,41.1519324921387
2021-03-18,2021-03-25,2021-06-24,14,35542.44,24880.52,42.85248057516483
2021-03-19,2021-03-26,2021-06-25,14,35030.94,25113.62,39.48980672638992
2021-03-20,2021-03-27,2021-06-26,14,34807.32000000001,25805.08,34.88553416614095
2021-03-21,2021-03-28,2021-06-27,14,34313.56,25112.5,36.63936286709805
2021-03-22,2021-03-29,2021-06-28,14,35353.03,24403.82,44.86678724888152
2021-03-23,2021-03-30,2021-06-29,14,35944.78,23713.48,51.5795235452578
2021-03-24,2021-03-31,2021-06-30,14,35992.860000000015,23178.539999999997,55.28527681208575
2021-03-25,2021-04-01,2021-07-01,14,36127.04,22303.960000000003,61.97590024372352
2021-03-26,2021-04-02,2021-07-02,14,35470.82,23083.62,53.66229386898589
2021-03-27,2021-04-03,2021-07-03,14,35281.33,23849.98,47.930228872309335
2021-03-28,2021-04-04,2021-07-04,14,34900.49999999999,23808.68,46.587295053736675
2021-03-29,2021-04-05,2021-07-05,14,35835.060000000005,24646.3,45.39732130177757
2021-03-30,2021-04-06,2021-07-06,14,36389.44,25584.3,42.233479125870176
2021-03-31,2021-04-07,2021-07-07,14,36473.340000000004,26185.88,39.28628711351309
2021-04-01,2021-04-08,2021-07-08,14,36383.13,27308.68,33.22917841506802
2021-04-02,2021-04-09,2021-07-09,14,35532.47,28791.980000000003,23.410998479437666
2021-04-03,2021-04-10,2021-07-10,14,35330.659999999996,29213.66,20.93883477797714
2021-04-04,2021-04-11,2021-07-11,14,34970.0,28822.22,21.3300016445645
2021-04-05,2021-04-12,2021-07-12,14,35837.73,29213.66,22.674563885524794
2021-04-06,2021-04-13,2021-07-13,14,36266.66,29461.88,23.09689673571409
2021-04-07,2021-04-14,2021-07-14,14,36376.200000000004,28550.34,27.410741868573208
2021-04-08,2021-04-15,2021-07-15,14,36318.34,28354.2,28.08804339392399
2021-04-09,2021-04-16,2021-07-16,14,35360.090000000004,29106.28,21.48611914679583
2021-04-10,2021-04-17,2021-07-17,14,35087.35999999999,29818.46,17.669926615928503
2021-04-11,2021-04-18,2021-07-18,14,34763.14,29995.420000000002,15.894826610195814
2021-04-12,2021-04-19,2021-07-19,14,35544.7,30170.559999999998,17.81252983040421
2021-04-13,2021-04-20,2021-07-20,14,35817.689999999995,31198.859999999997,14.80448324073379
2021-04-14,2021-04-21,2021-07-21,14,35901.42,33139.82,8.33317742824191
2021-04-15,2021-04-22,2021-07-22,14,35840.45,34679.4,3.3479529634307275
2021-04-16,2021-04-23,2021-07-23,14,34991.91,34063.68,2.7249844996195454
2021-04-17,2021-04-24,2021-07-24,14,34824.31999999999,33817.420000000006,2.9774595459972604
2021-04-18,2021-04-25,2021-07-25,14,34726.159999999996,30640.54,13.334033930211397
2021-04-19,2021-04-26,2021-07-26,14,35666.04,30544.22,16.768540823763054
2021-04-20,2021-04-27,2021-07-27,14,35850.53999999999,30841.859999999997,16.239876583318896
2021-04-21,2021-04-28,2021-07-28,14,35844.99,32938.920000000006,8.822602562561226
2021-04-22,2021-04-29,2021-07-29,14,35696.85,34699.420000000006,2.8744860865109354
2021-04-23,2021-04-30,2021-07-30,14,35109.64,31896.059999999998,10.075162888457076
2021-04-24,2021-05-01,2021-07-31,14,35046.09,31720.079999999998,10.485503189147058
2021-04-25,2021-05-02,2021-08-01,14,35071.03999999999,31686.200000000004,10.682379079851762
2021-04-26,2021-05-03,2021-08-02,14,35832.26,33912.619999999995,5.660547607350912
2021-04-27,2021-05-04,2021-08-03,14,35809.490000000005,36132.32,-0.8934660160210982
2021-04-28,2021-05-05,2021-08-04,14,35798.16999999999,37250.920000000006,-3.899903680231292
2021-04-29,2021-05-06,2021-08-05,14,35652.36999999999,38290.56,-6.88992273813705
2021-04-30,2021-05-07,2021-08-06,14,35183.88,38669.54,-9.013968099956719
2021-05-01,2021-05-08,2021-08-07,14,35211.799999999996,39951.380000000005,-11.86336992614525
2021-05-02,2021-05-09,2021-08-08,14,35216.509999999995,40917.94,-13.933814849916704
2021-05-03,2021-05-10,2021-08-09,14,35674.96,44808.54,-20.383569739161334
2021-05-04,2021-05-11,2021-08-10,14,35601.41,46930.24,-24.139723129478977
2021-05-05,2021-05-12,2021-08-11,14,35616.94999999999,47281.920000000006,-24.671100496764968
2021-05-06,2021-05-13,2021-08-12,14,35270.03999999999,48895.98,-27.867198898559774
2021-05-07,2021-05-14,2021-08-13,14,34893.27,48604.920000000006,-28.21041573569097
2021-05-08,2021-05-15,2021-08-14,14,34781.729999999996,51827.579999999994,-32.889534876990204
2021-05-09,2021-05-16,2021-08-15,14,34572.83,54076.68,-36.067025564439234
2021-05-10,2021-05-17,2021-08-16,14,34970.89,55173.44,-36.61644080920095
2021-05-11,2021-05-18,2021-08-17,14,34763.0,55734.700000000004,-37.62772563591443
2021-05-12,2021-05-19,2021-08-18,14,34584.850000000006,57037.4,-39.36460988754746
2021-05-13,2021-05-20,2021-08-19,14,34552.84,53073.86,-34.89668925531326
2021-05-14,2021-05-21,2021-08-20,14,34194.24,55120.94,-37.96506373077093
2021-05-15,2021-05-22,2021-08-21,14,34156.689999999995,54371.1,-37.17859303931685
2021-05-16,2021-05-23,2021-08-22,14,34165.280000000006,50608.880000000005,-32.49153113050515
2021-05-17,2021-05-24,2021-08-23,14,34917.119999999995,47017.46,-25.735843663183854
2021-05-18,2021-05-25,2021-08-24,14,34614.97,47662.02,-27.374102062816462
2021-05-19,2021-05-26,2021-08-25,14,35057.07,37732.799999999996,-7.091257473603857
2021-05-20,2021-05-27,2021-08-26,14,35126.090000000004,36143.66,-2.815348528621616
2021-05-21,2021-05-28,2021-08-27,14,34841.619999999995,35360.920000000006,-1.4685703878745522
2021-05-22,2021-05-29,2021-08-28,14,35081.759999999995,32564.700000000004,7.729412523376509
2021-05-23,2021-05-30,2021-08-29,14,35325.38,28853.16,22.431581150903394
2021-05-24,2021-05-31,2021-08-30,14,35784.509999999995,33342.68,7.323436508403026
2021-05-25,2021-06-01,2021-08-31,14,35373.62,36014.299999999996,-1.7789600242125854
2021-05-26,2021-06-02,2021-09-01,14,35887.28999999999,38946.880000000005,-7.85580257006469
2021-05-27,2021-06-03,2021-09-02,14,36139.14,38719.52,-6.66428716058463
2021-05-28,2021-06-04,2021-09-03,14,36160.33,35684.04,1.3347423666154417
2021-05-29,2021-06-05,2021-09-04,14,36597.740000000005,33427.94,9.482486805947369
2021-05-30,2021-06-06,2021-09-05,14,36903.70999999999,32627.140000000003,13.10740077125972
2021-05-31,2021-06-07,2021-09-06,14,37205.54,34967.52,6.400282319135027
2021-06-01,2021-06-08,2021-09-07,14,36241.939999999995,36896.299999999996,-1.7735111650761748
2021-06-02,2021-06-09,2021-09-08,14,36600.83,37497.6,-2.3915397252090713
2021-06-03,2021-06-10,2021-09-09,14,36841.42,38912.579999999994,-5.322597473619062
2021-06-04,2021-06-11,2021-09-10,14,36785.25,37938.6,-3.040043649475728
2021-06-05,2021-06-12,2021-09-11,14,37187.62,37630.04,-1.1757096192297385
2021-06-06,2021-06-13,2021-09-12,14,37572.700000000004,37517.200000000004,0.1479321484545755
2021-06-07,2021-06-14,2021-09-13,14,37764.96,38004.26,-0.6296662532042536
2021-06-08,2021-06-15,2021-09-14,14,37125.14,34554.799999999996,7.438445599453633
2021-06-09,2021-06-16,2021-09-15,14,37572.8,35260.82,6.556795899811754
2021-06-10,2021-06-17,2021-09-16,14,37895.299999999996,35387.52,7.086622628542489
2021-06-11,2021-06-18,2021-09-17,14,37846.99,33755.96,12.119430168776118
2021-06-12,2021-06-19,2021-09-18,14,38287.479999999996,32990.86,16.05481033231627
2021-06-13,2021-06-20,2021-09-19,14,38509.95,34020.0,13.197971781305107
2021-06-14,2021-06-21,2021-09-20,14,38369.130000000005,35530.74,7.988547381788297
2021-06-15,2021-06-22,2021-09-21,14,37437.0,36080.66,3.75918844056621
2021-06-16,2021-06-23,2021-09-22,14,38033.57000000001,34362.86,10.682201656090344
2021-06-17,2021-06-24,2021-09-23,14,38616.38,33386.36,15.665139895454303
2021-06-18,2021-06-25,2021-09-24,14,38538.229999999996,31671.5,21.681101305590186
2021-06-19,2021-06-26,2021-09-25,14,38957.81,31131.100000000002,25.14112896749551
2021-06-20,2021-06-27,2021-09-26,14,39277.0,30277.38,29.72390609755533
2021-06-21,2021-06-28,2021-09-27,14,39353.990000000005,28886.480000000003,36.236710045668424
2021-06-22,2021-06-29,2021-09-28,14,38468.69,25905.32,48.49725847818133
2021-06-23,2021-06-30,2021-09-29,14,38964.950000000004,27097.7,43.794307265930335
2021-06-24,2021-07-01,2021-09-30,14,39599.89,27438.460000000003,44.32256766596957
2021-06-25,2021-07-02,2021-10-01,14,39786.4,26685.12,49.095825688623485
2021-06-26,2021-07-03,2021-10-02,14,40535.37,24988.18,62.21817675396929
2021-06-27,2021-07-04,2021-10-03,14,40797.76,26538.399999999998,53.73104633286108
2021-06-28,2021-07-05,2021-10-04,14,40661.39000000001,28723.940000000002,41.55923595439903
2021-06-29,2021-07-06,2021-10-05,14,39763.08,30229.359999999997,31.53794853744838
2021-06-30,2021-07-07,2021-10-06,14,40266.59,30616.18,31.520620795932075
2021-07-01,2021-07-08,2021-10-07,14,40987.11,30488.359999999997,34.43527300254918
2021-07-02,2021-07-09,2021-10-08,14,41305.58,29241.940000000002,41.25458160436688
2021-07-03,2021-07-10,2021-10-09,14,41944.23,30486.12,37.584677879638356
2021-07-04,2021-07-11,2021-10-10,14,42019.310000000005,32025.84,31.20439620006846
2021-07-05,2021-07-12,2021-10-11,14,41922.94,31394.72,33.53500206404135
2021-07-06,2021-07-13,2021-10-12,14,40967.880000000005,31809.54,28.79117396856416
2021-07-07,2021-07-14,2021-10-13,14,41428.35999999999,32912.6,25.87385985914208
2021-07-08,2021-07-15,2021-10-14,14,42485.16999999999,30893.940000000002,37.519429376764464
2021-07-09,2021-07-16,2021-10-15,14,43002.770000000004,29655.079999999998,45.009792588656
2021-07-10,2021-07-17,2021-10-16,14,43692.380000000005,29904.28,46.107446827009404
2021-07-11,2021-07-18,2021-10-17,14,43678.89,29795.22,46.59697092352397
2021-07-12,2021-07-19,2021-10-18,14,43621.060000000005,29251.04,49.126526783321225
2021-07-13,2021-07-20,2021-10-19,14,42796.590000000004,27742.960000000003,54.2610810093804
2021-07-14,2021-07-21,2021-10-20,14,43486.56999999999,27190.38,59.93366036075991
2021-07-15,2021-07-22,2021-10-21,14,44723.95,27447.14,62.94575682566562
2021-07-16,2021-07-23,2021-10-22,14,45131.79000000001,26692.960000000003,69.07750208294622
2021-07-17,2021-07-24,2021-10-23,14,45863.939999999995,26412.26,73.64640511641184
2021-07-18,2021-07-25,2021-10-24,14,45819.64,27099.38,69.08003061324649
2021-07-19,2021-07-26,2021-10-25,14,45913.4,26068.14,76.12840808742013
2021-07-20,2021-07-27,2021-10-26,14,45215.05,24913.28,81.48975165052536
2021-07-21,2021-07-28,2021-10-27,14,45708.92999999999,26492.899999999998,72.53275405863457
2021-07-22,2021-07-29,2021-10-28,14,46824.170000000006,27988.940000000002,67.29526019920726
2021-07-23,2021-07-30,2021-10-29,14,47430.57000000001,28909.16,64.0676173226756
2021-07-24,2021-07-31,2021-10-30,14,48051.119999999995,30134.859999999997,59.45360290374669
2021-07-25,2021-08-01,2021-10-31,14,47954.73999999999,30122.82,59.19737926263209
2021-07-26,2021-08-02,2021-11-01,14,47879.47,32242.980000000003,48.49579660440814
2021-07-27,2021-08-03,2021-11-02,14,47423.530000000006,31301.760000000002,51.50435630456563
2021-07-28,2021-08-04,2021-11-03,14,47976.52,32148.899999999998,49.23222878543279
2021-07-29,2021-08-05,2021-11-04,14,49005.810000000005,32689.019999999997,49.91520088396657
2021-07-30,2021-08-06,2021-11-05,14,49543.740000000005,33544.28,47.69653723376983
2021-07-31,2021-08-07,2021-11-06,14,49996.619999999995,34824.86,43.56588942496824
2021-08-01,2021-08-08,2021-11-07,14,49922.509999999995,36514.52,36.719611814697274
2021-08-02,2021-08-09,2021-11-08,14,50011.93000000001,36239.700000000004,38.00315675902395
2021-08-03,2021-08-10,2021-11-09,14,49661.51,35557.619999999995,39.66488758246477
2021-08-04,2021-08-11,2021-11-10,14,50034.86,36595.44,36.724302262795575
2021-08-05,2021-08-12,2021-11-11,14,50994.770000000004,37667.84,35.380127981854045
2021-08-06,2021-08-13,2021-11-12,14,51367.220000000016,39708.9,29.359463495589182
2021-08-07,2021-08-14,2021-11-13,14,51619.39,42271.32,22.114450175674666
2021-08-08,2021-08-15,2021-11-14,14,51457.72,42954.52,19.795821254666578
2021-08-09,2021-08-16,2021-11-15,14,51624.240000000005,42606.34,21.165629340609893
2021-08-10,2021-08-17,2021-11-16,14,51035.45,44017.119999999995,15.944546122054334
2021-08-11,2021-08-18,2021-11-17,14,51042.520000000004,44744.84,14.074650842421176
2021-08-12,2021-08-19,2021-11-18,14,52035.92,43543.36,19.503685521742
2021-08-13,2021-08-20,2021-11-19,14,52333.37,44536.380000000005,17.507013367498654
2021-08-14,2021-08-21,2021-11-20,14,52669.31,45806.6,14.981924002218019
2021-08-15,2021-08-22,2021-11-21,14,52577.75,45065.16,16.670505552404556
2021-08-16,2021-08-23,2021-11-22,14,52555.15000000001,45316.46,15.973644013676289
2021-08-17,2021-08-24,2021-11-23,14,52120.439999999995,43996.96,18.463730221360738
2021-08-18,2021-08-25,2021-11-24,14,52277.05000000001,42588.0,22.750657462195946
2021-08-19,2021-08-26,2021-11-25,14,53362.280000000006,43033.06,24.00298747056335
2021-08-20,2021-08-27,2021-11-26,14,53337.36,45334.52,17.652861439803498
2021-08-21,2021-08-28,2021-11-27,14,53521.299999999996,45620.54,17.318427182142067
2021-08-22,2021-08-29,2021-11-28,14,53514.32000000001,44903.18,19.17712732149484
2021-08-23,2021-08-30,2021-11-29,14,53623.21000000001,46264.68,15.905286711158503
2021-08-24,2021-08-31,2021-11-30,14,53419.71,45589.6,17.175211013038062
2021-08-25,2021-09-01,2021-12-01,14,53765.130000000005,44343.880000000005,21.24588556526853
2021-08-26,2021-09-02,2021-12-02,14,54742.55,44169.16,23.938399552991267
2021-08-27,2021-09-03,2021-12-03,14,54537.920000000006,44424.24,22.766129482462745
2021-08-28,2021-09-04,2021-12-04,14,54154.28999999999,45515.68,18.979415445402537
2021-08-29,2021-09-05,2021-12-05,14,54436.850000000006,45094.56,20.717110888763543
2021-08-30,2021-09-06,2021-12-06,14,54527.36,45486.14,19.876867986599876
2021-08-31,2021-09-07,2021-12-07,14,54435.06999999999,46635.4,16.724784176827026
2021-09-01,2021-09-08,2021-12-08,14,54496.81,50569.96,7.7651831245268905
2021-09-02,2021-09-09,2021-12-09,14,55244.40000000001,52902.22,4.427375637544148
2021-09-03,2021-09-10,2021-12-10,14,54732.79000000001,54145.98,1.0837554329979897
2021-09-04,2021-09-11,2021-12-11,14,54221.45,54651.66,-0.7871856042433228
2021-09-05,2021-09-12,2021-12-12,14,54611.340000000004,54723.76,-0.20543179050561997
2021-09-06,2021-09-13,2021-12-13,14,54521.93000000001,54861.94,-0.6197556994885612
2021-09-07,2021-09-14,2021-12-14,14,54714.66999999999,49052.78,11.542444689169487
2021-09-08,2021-09-15,2021-12-15,14,54980.420000000006,47487.16,15.779549671953433
2021-09-09,2021-09-16,2021-12-16,14,55795.86000000001,48744.5,14.465960262183442
2021-09-10,2021-09-17,2021-12-17,14,55250.08,46687.48,18.340248820454644
2021-09-11,2021-09-18,2021-12-18,14,54827.93,45888.36,19.481127675950937
2021-09-12,2021-09-19,2021-12-19,14,55219.08,46883.06,17.78045204387257
2021-09-13,2021-09-20,2021-12-20,14,55117.67000000001,45836.14,20.24937091125041
2021-09-14,2021-09-21,2021-12-21,14,55352.1,46919.6,17.972233352372996
2021-09-15,2021-09-22,2021-12-22,14,55500.56,48868.4,13.571469497671288
2021-09-16,2021-09-23,2021-12-23,14,56237.43,50141.84,12.15669389077067
2021-09-17,2021-09-24,2021-12-24,14,55858.78999999999,48620.32,14.887746522441633
2021-09-18,2021-09-25,2021-12-25,14,55454.83,48388.9,14.602377818053313
2021-09-19,2021-09-26,2021-12-26,14,55910.86,47141.5,18.602208245388884
2021-09-20,2021-09-27,2021-12-27,14,56055.34,43989.119999999995,27.430009966100716
2021-09-21,2021-09-28,2021-12-28,14,56366.46000000001,40446.700000000004,39.3598488875483
2021-09-22,2021-09-29,2021-12-29,14,56305.69,40813.64,37.958020896935444
2021-09-23,2021-09-30,2021-12-30,14,56812.99,43481.48,30.660202918575898
2021-09-24,2021-10-01,2021-12-31,14,56627.380000000005,41348.86,36.950281096020554
