Start Date,Last Buy Date,Sell Date,Total ETH Bought,Total Paid USD,Current Value of Asset,ROI
2022-02-08,2022-05-10,2022-05-17,0.485553440325994,1400,1002.4347886218211,-28.39751509844135
2022-02-09,2022-05-11,2022-05-18,0.48236275631776476,1400,969.3031351929851,-30.764061771929637
2022-02-10,2022-05-12,2022-05-19,0.4926439663193467,1400,969.3755325265786,-30.758890533815812
2022-02-11,2022-05-13,2022-05-20,0.49571024298572997,1400,986.830209121412,-29.51212791989914
2022-02-12,2022-05-14,2022-05-21,0.4986234844090822,1400,979.710380871497,-30.020687080607356
2022-02-13,2022-05-15,2022-05-22,0.5013120002572797,1400,1005.9426859562626,-28.146951003124098
2022-02-14,2022-05-16,2022-05-23,0.5058194401393192,1400,1022.9490029601536,-26.93221407427474
2022-02-15,2022-05-17,2022-05-24,0.5020310421595705,1400,982.0279418787574,-29.85514700866019
2022-02-16,2022-05-18,2022-05-25,0.5005126710879632,1400,990.5896529837423,-29.243596215446978
2022-02-17,2022-05-19,2022-05-26,0.5119274365606308,1400,952.5382619340002,-31.961552718999986
2022-02-18,2022-05-20,2022-05-27,0.5126990231089219,1400,906.4313648956496,-35.2549025074536
2022-02-19,2022-05-21,2022-05-28,0.5153319579922003,1400,897.3423851322385,-35.90411534769725
2022-02-20,2022-05-22,2022-05-29,0.5166236929326722,1400,925.9756422648043,-33.85888269537112
2022-02-21,2022-05-23,2022-05-30,0.5207732761519088,1400,991.9845596124404,-29.143960027682823
2022-02-22,2022-05-24,2022-05-31,0.5203841834367372,1400,1024.5948264522606,-26.81465525340996
2022-02-23,2022-05-25,2022-06-01,0.5189715824920355,1400,970.7934319254264,-30.65761200532669
2022-02-24,2022-05-26,2022-06-02,0.5324288012494499,1400,967.6840219828628,-30.879712715509804
2022-02-25,2022-05-27,2022-06-03,0.534167266336929,1400,957.911475376688,-31.577751758808
2022-02-26,2022-05-28,2022-06-04,0.5366185931949409,1400,955.6747849927341,-31.73751535766185
2022-02-27,2022-05-29,2022-06-05,0.5350307821334106,1400,963.8579540133392,-31.15300328476149
2022-02-28,2022-05-30,2022-06-06,0.5356825016008421,1400,996.3748098025823,-28.830370728386985
2022-03-01,2022-05-31,2022-06-07,0.5324107538351073,1400,956.2948996084664,-31.69322145653812
2022-03-02,2022-06-01,2022-06-08,0.5348980370058093,1400,963.0571707271093,-31.210202090920763
2022-03-03,2022-06-02,2022-06-09,0.5474334100541169,1400,987.3399497054043,-29.47571787818541
2022-03-04,2022-06-03,2022-06-10,0.5529020609957925,1400,956.8080745944388,-31.656566100397228
2022-03-05,2022-06-04,2022-06-11,0.5570195665992013,1400,887.4324331145156,-36.61196906324889
2022-03-06,2022-06-05,2022-06-12,0.5535902172095335,1400,823.7090277947533,-41.16364087180334
2022-03-07,2022-06-06,2022-06-13,0.5531846028566973,1400,727.6258355215283,-48.02672603417655
2022-03-08,2022-06-07,2022-06-14,0.5541787306297532,1400,650.3786164797721,-53.54438453715914
2022-03-09,2022-06-08,2022-06-15,0.5568082873261798,1400,629.8392622918816,-55.0114812648656
2022-03-10,2022-06-09,2022-06-16,0.5681685210264131,1400,654.7914937421001,-53.229179018421426
2022-03-11,2022-06-10,2022-06-17,0.5738076601672896,1400,623.5395700739886,-55.461459280429395
2022-03-12,2022-06-11,2022-06-18,0.5818803260566222,1400,579.3433278350153,-58.61833372607034
2022-03-13,2022-06-12,2022-06-19,0.5825466563988756,1400,607.4388750267996,-56.61150892665717
2022-03-14,2022-06-13,2022-06-20,0.5899605625344574,1400,656.6556041289778,-53.096028276501585
2022-03-15,2022-06-14,2022-06-21,0.6002324829210116,1400,689.6671228762424,-50.73806265169697
2022-03-16,2022-06-15,2022-06-22,0.6077280578581609,1400,661.2142042302576,-52.770413983553034
2022-03-17,2022-06-16,2022-06-23,0.6171700858519716,1400,677.8749354963716,-51.58036175025917
2022-03-18,2022-06-17,2022-06-24,0.6273647571765828,1400,744.4121999230179,-46.82770000549873
2022-03-19,2022-06-18,2022-06-25,0.6436002647822474,1400,782.2832498375261,-44.12262501160528
2022-03-20,2022-06-19,2022-06-26,0.639221074200798,1400,789.9302268651202,-43.57641236677713
2022-03-21,2022-06-20,2022-06-27,0.6406597870800904,1400,773.2699564077983,-44.766431685157265
2022-03-22,2022-06-21,2022-06-28,0.6486404790459517,1400,768.9308558850234,-45.07636743678404
2022-03-23,2022-06-22,2022-06-29,0.6625475399820631,1400,743.6367334004678,-46.88309047139516
2022-03-24,2022-06-23,2022-06-30,0.6723579711947947,1400,710.2722371904692,-49.26626877210934
2022-03-25,2022-06-24,2022-07-01,0.6768494794868393,1400,724.3575444520205,-48.26017539628425
2022-03-26,2022-06-25,2022-07-02,0.6919209277233008,1400,728.9456165657747,-47.93245595958752
2022-03-27,2022-06-26,2022-07-03,0.6855586337533908,1400,729.2355743098193,-47.911744692155764
2022-03-28,2022-06-27,2022-07-04,0.6889848969151722,1400,758.3450064876226,-45.832499536598384
2022-03-29,2022-06-28,2022-07-05,0.6992864171978199,1400,787.5783202332167,-43.74440569762738
2022-03-30,2022-06-29,2022-07-06,0.7181426298087938,1400,829.4116488713684,-40.75631079490226
2022-03-31,2022-06-30,2022-07-07,0.7343973847759082,1400,885.874189359787,-36.72327218858664
2022-04-01,2022-07-01,2022-07-08,0.7384002285452859,1400,909.5318655129413,-35.03343817764705
2022-04-02,2022-07-02,2022-07-09,0.7547835499882106,1400,920.1339822841279,-34.27614412256229
2022-04-03,2022-07-03,2022-07-10,0.7484242363349166,1400,888.4095054989994,-36.54217817864291
2022-04-04,2022-07-04,2022-07-11,0.7500014414373242,1400,849.0766318511946,-39.3516691534861
2022-04-05,2022-07-05,2022-07-12,0.7586865713661063,1400,810.0496522475917,-42.13931055374346
2022-04-06,2022-07-06,2022-07-13,0.775248341797288,1400,826.724831692628,-40.94822630766943
2022-04-07,2022-07-07,2022-07-14,0.7874833725052582,1400,897.8727916630454,-35.86622916692533
2022-04-08,2022-07-08,2022-07-15,0.7896959421789762,1400,970.8048095583025,-30.656799317264106
2022-04-09,2022-07-09,2022-07-16,0.8080911974901132,1400,1039.8355911063277,-25.726029206690882
2022-04-10,2022-07-10,2022-07-17,0.8040764436830727,1400,1088.7918716268118,-22.229152026656298
2022-04-11,2022-07-11,2022-07-18,0.809585415852416,1400,1180.9908212288703,-15.643512769366405
2022-04-12,2022-07-12,2022-07-19,0.8235988897206208,1400,1280.2185861595274,-8.555815274319473
2022-04-13,2022-07-13,2022-07-20,0.8386399462061802,1400,1305.527577058085,-6.748030210136789
2022-04-14,2022-07-14,2022-07-21,0.8440316125877575,1400,1294.7191727612424,-7.5200590884826894
2022-04-15,2022-07-15,2022-07-22,0.8401797301164388,1400,1329.5256103281563,-5.033884976560265
2022-04-16,2022-07-16,2022-07-23,0.8547941152079354,1400,1319.5114838818815,-5.749179722722748
2022-04-17,2022-07-17,2022-07-24,0.8472278248146863,1400,1356.8777228319607,-3.080162654859951
2022-04-18,2022-07-18,2022-07-25,0.8457597642821806,1400,1290.088114045467,-7.850848996752363
2022-04-19,2022-07-19,2022-07-26,0.8547933074145864,1400,1200.17254327545,-14.27338976603929
2022-04-20,2022-07-20,2022-07-27,0.8702514659748644,1400,1331.6674957493972,-4.880893160757345
2022-04-21,2022-07-21,2022-07-28,0.8765867772272244,1400,1481.194975084158,5.799641077439852
2022-04-22,2022-07-22,2022-07-29,0.8702907828518897,1400,1489.3634283257527,6.383102023268049
2022-04-23,2022-07-23,2022-07-30,0.8867415061981485,1400,1514.6076970768095,8.186264076914963
2022-04-24,2022-07-24,2022-07-31,0.8766902654952005,1400,1498.4828362976714,7.034488306976527
2022-04-25,2022-07-25,2022-08-01,0.8777409556157397,1400,1454.2324378546014,3.8737455610429543
2022-04-26,2022-07-26,2022-08-02,0.8935515772642555,1400,1447.7680075466374,3.412000539045526
2022-04-27,2022-07-27,2022-08-03,0.9033604456890046,1400,1478.683612734961,5.620258052497206
2022-04-28,2022-07-28,2022-08-04,0.9031725620024079,1400,1464.8736417629455,4.633831554496104
2022-04-29,2022-07-29,2022-08-05,0.8952080799881961,1400,1494.442464570695,6.74589032647821
2022-04-30,2022-07-30,2022-08-06,0.9114009853800786,1400,1565.7777788731214,11.841269919508672
2022-05-01,2022-07-31,2022-08-07,0.901205090701065,1400,1531.0122683375043,9.358019166964596
2022-05-02,2022-08-01,2022-08-08,0.9037516065865523,1400,1583.5083774806276,13.107741248616255
2022-05-03,2022-08-02,2022-08-09,0.9208631737180861,1400,1594.00494507427,13.857496076733566
2022-05-04,2022-08-03,2022-08-10,0.9294518821392853,1400,1642.573838710652,17.326702765046566
2022-05-05,2022-08-04,2022-08-11,0.930551727955064,1400,1758.6310996277166,25.61650711626547
2022-05-06,2022-08-05,2022-08-12,0.9201814299550977,1400,1756.4607171268894,25.46147979477782
2022-05-07,2022-08-06,2022-08-13,0.9336647292529706,1400,1849.7578883014003,32.12556345010002
2022-05-08,2022-08-07,2022-08-14,0.9241410271806971,1400,1821.389550470436,30.099253605031144
2022-05-09,2022-08-08,2022-08-15,0.9254865339806535,1400,1799.6363299214001,28.545452137242865
2022-05-10,2022-08-09,2022-08-16,0.9430547505411669,1400,1779.0822174434168,27.077301245958342
2022-05-11,2022-08-10,2022-08-17,0.9511692253311095,1400,1795.4270297350022,28.244787838214442
2022-05-12,2022-08-11,2022-08-18,0.9480912025493478,1400,1755.5520370245508,25.396574073182205
2022-05-13,2022-08-12,2022-08-19,0.9355340139872823,1400,1617.7441276670884,15.553151976220597
2022-05-14,2022-08-13,2022-08-20,0.9463766317503675,1400,1507.8240323025905,7.7017165930421765
2022-05-15,2022-08-14,2022-08-21,0.9359480095174001,1400,1502.187195795332,7.299085413952282
2022-05-16,2022-08-15,2022-08-22,0.934951748977698,1400,1476.1953164608874,5.4425226043491
2022-05-17,2022-08-16,2022-08-23,0.9531213780086085,1400,1542.198045686829,10.157003263344922
2022-05-18,2022-08-17,2022-08-24,0.9593028984305161,1400,1581.2477465699726,12.946267612140899
2022-05-19,2022-08-18,2022-08-25,0.9510599534913202,1400,1604.9326927156726,14.6380494796909
2022-05-20,2022-08-19,2022-08-26,0.9443641240237419,1400,1509.7265941530356,7.8376138680739755
2022-05-21,2022-08-20,2022-08-27,0.9593897829832694,1400,1425.384588373903,1.8131848838502103
2022-05-22,2022-08-21,2022-08-28,0.950123086449224,1400,1394.9422118321575,-0.3612705834173247
2022-05-23,2022-08-22,2022-08-29,0.9499151773257559,1400,1417.2924428735744,1.235174490969598
2022-05-24,2022-08-23,2022-08-30,0.9664867561344582,1400,1489.0178208385532,6.358415774182374
2022-05-25,2022-08-24,2022-08-31,0.9702064914284156,1400,1521.5942446370127,8.685303188358052
2022-05-26,2022-08-25,2022-09-01,0.9594977552305196,1400,1493.592585702036,6.6851846930025784
2022-05-27,2022-08-26,2022-09-02,0.956683543539979,1400,1528.3306613114225,9.166475807958752
2022-05-28,2022-08-27,2022-09-03,0.9758022280457225,1400,1522.7979249990326,8.771280357073758
2022-05-29,2022-08-28,2022-09-04,0.968400043829832,1400,1511.5272084117933,7.966229172270947
2022-05-30,2022-08-29,2022-09-05,0.9674912270555944,1400,1539.0076447018753,9.929117478705377
2022-05-31,2022-08-30,2022-09-06,0.9802725555510108,1400,1589.1884588826322,13.513461348759442
2022-06-01,2022-08-31,2022-09-07,0.9834422476000944,1400,1549.4427643613767,10.674483168669765
2022-06-02,2022-09-01,2022-09-08,0.9699951806573356,1400,1580.1803490016391,12.870024928688508
2022-06-03,2022-09-02,2022-09-09,0.9627178114286451,1400,1621.5248641454955,15.823204581821107
2022-06-04,2022-09-03,2022-09-10,0.9824531013021206,1400,1716.7385492153255,22.62418208680897
2022-06-05,2022-09-04,2022-09-11,0.9766753361326478,1400,1715.4813941501893,22.534385296442096
2022-06-06,2022-09-05,2022-09-12,0.9778577186291394,1400,1699.741622252729,21.41011587519493
2022-06-07,2022-09-06,2022-09-13,0.9911671359877705,1400,1640.2924050175213,17.163743215537238
2022-06-08,2022-09-07,2022-09-14,0.993454455200688,1400,1592.596902587671,13.756921613405066
2022-06-09,2022-09-08,2022-09-15,0.9763593384353474,1400,1520.718723986591,8.622765999042208
2022-06-10,2022-09-09,2022-09-16,0.9663252121189064,1400,1399.3065499130248,-0.04953214906965643
2022-06-11,2022-09-10,2022-09-17,0.9835302291828378,1400,1420.266827451477,1.447630532248354
2022-06-12,2022-09-11,2022-09-18,0.9780990566292305,1400,1369.9255387149,-2.1481758060785654
2022-06-13,2022-09-12,2022-09-19,0.9816243528648533,1400,1313.2661404802438,-6.195275679982582
2022-06-14,2022-09-13,2022-09-20,0.995919055278182,1400,1345.068357677607,-3.9236887373137797
2022-06-15,2022-09-14,2022-09-21,1.000292314596255,1400,1307.3320405615755,-6.619139959887467
2022-06-16,2022-09-15,2022-09-22,0.9851178659531421,1400,1269.3834773525807,-9.329751617672805
2022-06-17,2022-09-16,2022-09-23,0.9775965482116227,1400,1282.3524961511139,-8.403393132063295
2022-06-18,2022-09-17,2022-09-24,0.9900123622353982,1400,1316.1719349738503,-5.987718930439265
2022-06-19,2022-09-18,2022-09-25,0.9822900178914259,1400,1281.397328339365,-8.47161940433107
2022-06-20,2022-09-19,2022-09-26,0.9803451776244946,1400,1283.0659650231623,-8.352431069774118
2022-06-21,2022-09-20,2022-09-27,0.9847526852633575,1400,1332.311298000207,-4.834907285699501
2022-06-22,2022-09-21,2022-09-28,0.9884015124234762,1400,1294.72690915376,-7.519506489017139
2022-06-23,2022-09-22,2022-09-29,0.9759529683123916,1400,1288.89228760176,-7.936265171302856
2022-06-24,2022-09-23,2022-09-30,0.9618069102828034,1400,1293.2070992898462,-7.628064336439561
2022-06-25,2022-09-24,2022-10-01,0.9647935285084793,1400,1272.8617500965217,-9.081303564534162
2022-06-26,2022-09-25,2022-10-02,0.9630456380239232,1400,1247.9434291205403,-10.861183634247125
2022-06-27,2022-09-26,2022-10-03,0.9669084058104194,1400,1255.868982886863,-10.295072650938355
2022-06-28,2022-09-27,2022-10-04,0.9716335910991776,1400,1304.437528722468,-6.825890805538003
2022-06-29,2022-09-28,2022-10-05,0.9728311323673763,1400,1305.1988887406906,-6.771507947093531
2022-06-30,2022-09-29,2022-10-06,0.960628427089371,1400,1311.1905589870953,-6.343531500921765
2022-07-01,2022-09-30,2022-10-07,0.9519041549714052,1400,1276.0655959053674,-8.852457435330898
2022-07-02,2022-10-01,2022-10-08,0.9583187013072496,1400,1266.4277469645435,-9.54087521681832
2022-07-03,2022-10-02,2022-10-09,0.9592950475192547,1400,1264.8401131046123,-9.654277635384833
2022-07-04,2022-10-03,2022-10-10,0.9610488624761491,1400,1262.3376808624218,-9.833022795541297
2022-07-05,2022-10-04,2022-10-11,0.9617642254709726,1400,1235.395765259719,-11.757445338591504
2022-07-06,2022-10-05,2022-10-12,0.9582706291005482,1400,1236.4565927284373,-11.681671947968766
2022-07-07,2022-10-06,2022-10-13,0.9392302481731416,1400,1177.2499776651791,-15.910715881058636
2022-07-08,2022-10-07,2022-10-14,0.9330596077086015,1400,1224.696718694002,-12.521662950428436
2022-07-09,2022-10-08,2022-10-15,0.939068925410501,1400,1206.3373322715836,-13.833047694886885
2022-07-10,2022-10-09,2022-10-16,0.9411276485546464,1400,1217.6497742529725,-13.025016124787678
2022-07-11,2022-10-10,2022-10-17,0.9463275802605609,1400,1245.8875757920414,-11.008030300568471
2022-07-12,2022-10-11,2022-10-18,0.9508254786916668,1400,1250.6873099066577,-10.665192149524453
2022-07-13,2022-10-12,2022-10-19,0.9491874008937038,1400,1232.2350838402062,-11.983208297128126
2022-07-14,2022-10-13,2022-10-20,0.9361110982517526,1400,1209.071733390981,-13.637733329215637
2022-07-15,2022-10-14,2022-10-21,0.9280619547054151,1400,1190.5828398329356,-14.95836858336174
2022-07-16,2022-10-15,2022-10-22,0.9348838190974659,1400,1221.4444073272211,-12.75397090519849
2022-07-17,2022-10-16,2022-10-23,0.9341749931878619,1400,1247.4318936535476,-10.897721881889456
2022-07-18,2022-10-17,2022-10-24,0.9339522581503665,1400,1259.0983973028353,-10.064400192654618
2022-07-19,2022-10-18,2022-10-25,0.9331904476337441,1400,1328.377938397682,-5.1158615430227075
2022-07-20,2022-10-19,2022-10-26,0.9324436910099857,1400,1419.6734928734336,1.405249490959542
2022-07-21,2022-10-20,2022-10-27,0.925829598559882,1400,1428.1939970344595,2.0138569310328194
2022-07-22,2022-10-21,2022-10-28,0.9246677144386585,1400,1415.8974377341958,1.1355312667282729
2022-07-23,2022-10-22,2022-10-29,0.9337096604419686,1400,1495.0372341064713,6.788373864747947
2022-07-24,2022-10-23,2022-10-30,0.935212513713077,1400,1504.0648773041933,7.433205521728089
2022-07-25,2022-10-24,2022-10-31,0.9395771582458459,1400,1496.9249327456992,6.923209481835654
2022-07-26,2022-10-25,2022-11-01,0.9391081428206909,1400,1490.6933105064236,6.478093607601684
2022-07-27,2022-10-26,2022-11-02,0.9338862139787326,1400,1457.1706762574358,4.083619732673989
2022-07-28,2022-10-27,2022-11-03,0.9254644742627476,1400,1422.3741144286446,1.5981510306174709
2022-07-29,2022-10-28,2022-11-04,0.926779888340151,1400,1478.4919558690428,5.6065682763602025
2022-07-30,2022-10-29,2022-11-05,0.9313824960136606,1400,1530.4756589245276,9.31968992318054
2022-07-31,2022-10-30,2022-11-06,0.9349520028978721,1400,1498.8963520058105,7.064025143272179
2022-08-01,2022-10-31,2022-11-07,0.9367860165040862,1400,1477.7331017343708,5.552364409597918
2022-08-02,2022-11-01,2022-11-08,0.9308836865692809,1400,1319.1738899110592,-5.773293577781487
2022-08-03,2022-11-02,2022-11-09,0.9326247133447036,1400,1128.0189170375525,-19.427220211603398
2022-08-04,2022-11-03,2022-11-10,0.9313481936490529,1400,1133.879171839976,-19.008630582858864
2022-08-05,2022-11-04,2022-11-11,0.9310302810057034,1400,1170.128167470778,-16.419416609230147
2022-08-06,2022-11-05,2022-11-12,0.9336922969025969,1400,1181.2608094263205,-15.624227898119964
2022-08-07,2022-11-06,2022-11-13,0.9388228382071077,1400,1164.2529781173982,-16.83907299161441
2022-08-08,2022-11-07,2022-11-14,0.9398217883511856,1400,1157.2213644325818,-17.341331111958443
2022-08-09,2022-11-08,2022-11-15,0.9397300893851093,1400,1184.9432589092598,-15.361195792195726
2022-08-10,2022-11-09,2022-11-16,0.9542106161944789,1400,1172.476752542804,-16.25166053265686
2022-08-11,2022-11-10,2022-11-17,0.9518310937619687,1400,1148.917240036322,-17.934482854548424
2022-08-12,2022-11-11,2022-11-18,0.9506943238315078,1400,1153.9242494369691,-17.576839325930777
2022-08-13,2022-11-12,2022-11-19,0.954526751226367,1400,1158.9482002690058,-17.21798569507101
2022-08-14,2022-11-13,2022-11-20,0.9605968471462618,1400,1134.4744824482066,-18.966108396556674
2022-08-15,2022-11-14,2022-11-21,0.9639627060336099,1400,1073.497788320209,-23.321586548556493
2022-08-16,2022-11-15,2022-11-22,0.9612655951790393,1400,1065.841679278567,-23.868451480102358
2022-08-17,2022-11-16,2022-11-23,0.9790097085360021,1400,1133.2135277275079,-19.056176590892292
2022-08-18,2022-11-17,2022-11-24,0.9817636044222919,1400,1174.1892708890612,-16.129337793638488
2022-08-19,2022-11-18,2022-11-25,0.9806938691047842,1400,1166.3490254650108,-16.689355323927803
2022-08-20,2022-11-19,2022-11-26,0.9864132497745293,1400,1196.095114279101,-14.564634694349934
2022-08-21,2022-11-20,2022-11-27,0.9945318938515066,1400,1201.086222885526,-14.208126936748142
2022-08-22,2022-11-21,2022-11-28,1.0023328288524327,1400,1180.1466726908543,-15.703809093510406
2022-08-23,2022-11-22,2022-11-29,0.9984460634661949,1400,1190.9664334237466,-14.930969041160957
2022-08-24,2022-11-23,2022-11-30,1.0124247250141927,1400,1274.4098711061154,-8.970723492420332
2022-08-25,2022-11-24,2022-12-01,1.0113703412352852,1400,1296.4250719124502,-7.3982091491106985
2022-08-26,2022-11-25,2022-12-02,1.0069466945485295,1400,1290.6740646714686,-7.808995380609385
2022-08-27,2022-11-26,2022-12-03,1.0061183204408646,1400,1278.4141826849802,-8.684701236787125
2022-08-28,2022-11-27,2022-12-04,1.0150289156963737,1400,1281.169497391963,-8.487893043431216
2022-08-29,2022-11-28,2022-12-05,1.0239304984687225,1400,1307.9176222190226,-6.577312698641241
2022-08-30,2022-11-29,2022-12-06,1.0204782219192776,1400,1285.5780544094675,-8.17299611360946
2022-08-31,2022-11-30,2022-12-07,1.0311998920858874,1400,1287.5252492616762,-8.033910767023128
2022-09-01,2022-12-01,2022-12-08,1.0301240322225875,1400,1294.1345204409145,-7.56181996850611
2022-09-02,2022-12-02,2022-12-09,1.022411815157026,1400,1304.0249255238773,-6.855362462580193
2022-09-03,2022-12-03,2022-12-10,1.0175113843950598,1400,1293.07381751693,-7.6375844630764345
2022-09-04,2022-12-04,2022-12-11,1.0261436592677886,1400,1304.4543425343982,-6.824689818971559
2022-09-05,2022-12-05,2022-12-12,1.0351943469347749,1400,1303.8686877382263,-6.866522304412408
2022-09-06,2022-12-06,2022-12-13,1.0349494922580609,1400,1345.392941955789,-3.900504146015075
2022-09-07,2022-12-07,2022-12-14,1.04752901945518,1400,1389.0234797975688,-0.7840371573165126
2022-09-08,2022-12-08,2022-12-15,1.0454825585815122,1400,1345.4105949873765,-3.899243215187393
2022-09-09,2022-12-09,2022-12-16,1.0382194969774967,1400,1266.8042836270322,-9.513979740926272
2022-09-10,2022-12-10,2022-12-17,1.032121173395241,1400,1215.0440089560796,-13.21114221742289
2022-09-11,2022-12-11,2022-12-18,1.0407405937451324,1400,1233.485751706731,-11.893874878090644
2022-09-12,2022-12-12,2022-12-19,1.0517237966688722,1400,1237.5108053504284,-11.60637104639797
2022-09-13,2022-12-13,2022-12-20,1.0501910905002008,1400,1254.8208244841649,-10.369941108273938
2022-09-14,2022-12-14,2022-12-21,1.0594730956562513,1400,1284.4204233259863,-8.255684048143832
2022-09-15,2022-12-15,2022-12-22,1.061804788475688,1400,1279.0075760062748,-8.6423159995518
2022-09-16,2022-12-16,2022-12-23,1.0608041491468851,1400,1295.7722681829202,-7.444837986934269
2022-09-17,2022-12-17,2022-12-24,1.0598384598655355,1400,1293.6706192656686,-7.5949557667379555
