Start Date,Last Buy Date,Sell Date,Total ETH Bought,Total Paid USD,Current Value of DCA Asset,ROI,Current Value of Hold Asset,ROI Hold
2023-04-18,2023-07-18,2023-07-25,0.7510874099228548,1400,1394.5064396332684,-0.39239716905225513,1243.9330203532752,-11.147641403337486
2023-04-19,2023-07-19,2023-07-26,0.7525465357470575,1400,1405.9149635480103,0.4224973962864494,1296.9048752429687,-7.363937482645092
2023-04-20,2023-07-20,2023-07-27,0.7552125564608558,1400,1412.5948783577724,0.8996341684123114,1343.6867896451754,-4.022372168201758
2023-04-21,2023-07-21,2023-07-28,0.7534142927527454,1400,1408.3196667280693,0.5942619091478036,1383.3706891083245,-1.1878079208339614
2023-04-22,2023-07-22,2023-07-29,0.7526838849412543,1400,1413.4876480477296,0.9634034319806882,1408.7091174075188,0.6220798148227686
2023-04-23,2023-07-23,2023-07-30,0.7528345671646017,1400,1406.2498013894462,0.4464143849604463,1405.5153954885764,0.3939568206125971
2023-04-24,2023-07-24,2023-07-31,0.7588861518692194,1400,1414.3892432692949,1.027803090663919,1410.4281644765647,0.7448688911831921
2023-04-25,2023-07-25,2023-08-01,0.7570915794773413,1400,1397.1973680938438,-0.20018799329687095,1403.1019876181165,0.22157054415117725
2023-04-26,2023-07-26,2023-08-02,0.756488243308116,1400,1399.450295942983,-0.03926457550120891,1379.4271166219269,-1.4694916698623663
2023-04-27,2023-07-27,2023-08-03,0.7573630286271689,1400,1394.2144521391826,-0.4132534186298114,1356.402199942107,-3.1141285755637846
2023-04-28,2023-07-28,2023-08-04,0.7540497390123864,1400,1381.91679469844,-1.291657521539995,1350.5587577312806,-3.531517304908529
2023-04-29,2023-07-29,2023-08-05,0.7523526266862487,1400,1377.2868125169143,-1.6223705345061197,1347.1342668516884,-3.776123796307973
2023-04-30,2023-07-30,2023-08-06,0.7526236627347953,1400,1377.767929475571,-1.5880050374592134,1343.4545807188872,-4.038958520079486
2023-05-01,2023-07-31,2023-08-07,0.7584864947810683,1400,1383.1911416126518,-1.2006327419534435,1381.7546138442385,-1.3032418682686773
2023-05-02,2023-08-01,2023-08-08,0.7569715182769213,1400,1399.7463133065864,-0.018120478100968285,1397.807822725211,-0.1565840910563533
