Start Date,First Sold Date,Last Sold Date,Total ETH Sold,Total Retrieved USD,Initial Investment,ROI,Hold Value at End,ROI Hold
2020-03-05,2020-03-12,2020-06-11,14,2598.56,3213.0,-19.123560535325243,3358.8799999999997,4.540305010893236
2020-03-06,2020-03-13,2020-06-12,14,2582.88,3306.1,-21.875321375638965,3283.0,-0.6987084480203233
2020-03-07,2020-03-14,2020-06-13,14,2608.39,3412.64,-23.566798724740963,3325.56,-2.5516901870692466
2020-03-08,2020-03-15,2020-06-14,14,2606.7800000000007,3068.66,-15.051520859267537,3304.42,7.682832245996632
2020-03-09,2020-03-16,2020-06-15,14,2578.05,2798.04,-7.862289316807472,3188.36,13.949764835384777
2020-03-10,2020-03-17,2020-06-16,14,2615.42,2826.46,-7.466583641728521,3253.74,15.117142998662628
2020-03-11,2020-03-18,2020-06-17,14,2633.43,2711.24,-2.8699045455216043,3257.1,20.133223174635965
2020-03-12,2020-03-19,2020-06-18,14,2677.1400000000003,2144.52,24.83632701024007,3244.64,51.29912521216868
2020-03-13,2020-03-20,2020-06-19,14,2696.0399999999995,1628.3400000000001,65.56984413574556,3212.58,97.29172040237295
2020-03-14,2020-03-21,2020-06-20,14,2708.9799999999996,1798.2999999999997,50.641161096591226,3206.56,78.3106267029973
2020-03-15,2020-03-22,2020-06-21,14,2710.16,1778.7,52.36745938044638,3226.02,81.36953955135773
2020-03-16,2020-03-23,2020-06-22,14,2699.3300000000004,1611.12,67.54369631064108,3309.04,105.387556482447
2020-03-17,2020-03-24,2020-06-23,14,2743.03,1605.8,70.82015194918424,3392.34,111.25544899738449
2020-03-18,2020-03-25,2020-06-24,14,2760.2099999999996,1594.32,73.12772843594759,3369.24,111.32771338250788
2020-03-19,2020-03-26,2020-06-25,14,2782.69,1786.82,55.73420937755343,3264.52,82.69999216485154
2020-03-20,2020-03-27,2020-06-26,14,2790.89,1914.2199999999998,45.797766191973764,3242.1200000000003,69.37029181598776
2020-03-21,2020-03-28,2020-06-27,14,2803.94,1841.98,52.22423696239916,3171.42,72.17450786653494
2020-03-22,2020-03-29,2020-06-28,14,2804.67,1813.42,54.66190954108811,3136.56,72.96379217169766
2020-03-23,2020-03-30,2020-06-29,14,2797.02,1797.4599999999998,55.60958241073516,3165.1200000000003,76.08848041124702
2020-03-24,2020-03-31,2020-06-30,14,2832.6200000000003,1925.8400000000001,47.08490840360571,3180.1,65.12794416981679
2020-03-25,2020-04-01,2020-07-01,14,2851.16,1929.8999999999999,47.736152132234835,3203.2000000000003,65.97751178817558
2020-03-26,2020-04-02,2020-07-02,14,2874.7599999999993,1916.0400000000002,50.03653368405665,3205.02,67.27312582200787
2020-03-27,2020-04-03,2020-07-03,14,2881.24,1916.8799999999999,50.30883519051792,3181.78,65.98743791995328
2020-03-28,2020-04-04,2020-07-04,14,2901.03,1827.0,58.7865353037767,3186.26,74.3984674329502
2020-03-29,2020-04-05,2020-07-05,14,2903.56,1796.3400000000001,61.637551911108126,3180.7999999999997,77.07115579456001
2020-03-30,2020-04-06,2020-07-06,14,2902.0,1814.3999999999999,59.94268077601412,3284.1200000000003,81.00308641975312
2020-03-31,2020-04-07,2020-07-07,14,2938.1099999999997,1861.44,57.84070397111911,3338.2999999999997,79.339651022864
2020-04-01,2020-04-08,2020-07-08,14,2961.8299999999995,1857.52,59.450773073775764,3406.9,83.41121495327104
2020-04-02,2020-04-09,2020-07-09,14,2977.1,1977.6399999999999,50.53801500778706,3410.4,72.44796828543113
2020-04-03,2020-04-10,2020-07-10,14,2977.7899999999995,2005.6399999999999,48.470812309287794,3357.34,67.39494625157059
2020-04-04,2020-04-11,2020-07-11,14,2998.21,1998.5,50.023017262947214,3359.02,68.077057793345
2020-04-05,2020-04-12,2020-07-12,14,2999.9799999999996,2017.68,48.68462788945717,3367.56,66.90258118234803
2020-04-06,2020-04-13,2020-07-13,14,2986.8599999999997,2189.74,36.40249527341145,3377.78,54.25484304072632
2020-04-07,2020-04-14,2020-07-14,14,3008.31,2375.7999999999997,26.623032241771206,3358.6,41.367118444313505
2020-04-08,2020-04-15,2020-07-15,14,3032.2299999999996,2363.9,28.272346545962158,3349.5,41.693811074918564
2020-04-09,2020-04-16,2020-07-16,14,3041.9699999999993,2386.16,27.483907198176126,3294.34,38.06031448016899
2020-04-10,2020-04-17,2020-07-17,14,3048.12,2281.02,33.629691979903725,3265.64,43.16577671392622
2020-04-11,2020-04-18,2020-07-18,14,3074.41,2215.22,38.78576394218182,3282.02,48.15774505466727
2020-04-12,2020-04-19,2020-07-19,14,3075.7799999999993,2245.8799999999997,36.95210785972535,3307.08,47.25096621368908
2020-04-13,2020-04-20,2020-07-20,14,3067.89,2186.52,40.30925854782942,3320.94,51.88244333461392
2020-04-14,2020-04-21,2020-07-21,14,3090.83,2217.74,39.368456176107216,3373.02,52.09267091724009
2020-04-15,2020-04-22,2020-07-22,14,3128.2000000000003,2194.64,42.53818393905153,3538.22,61.22097473845369
2020-04-16,2020-04-23,2020-07-23,14,3149.5299999999997,2264.64,39.074201639112616,3770.48,66.49357072205738
2020-04-17,2020-04-24,2020-07-24,14,3153.83,2408.14,30.965392377519585,3888.0800000000004,61.45572931806292
2020-04-18,2020-04-25,2020-07-25,14,3187.5099999999998,2516.92,26.643278292516236,4100.32,62.91022360663031
2020-04-19,2020-04-26,2020-07-26,14,3199.9999999999995,2577.54,24.14938274478765,4316.62,67.47053391993917
2020-04-20,2020-04-27,2020-07-27,14,3209.87,2494.7999999999997,28.662417829084507,4482.52,79.67452300785638
2020-04-21,2020-04-28,2020-07-28,14,3234.7699999999995,2420.1800000000003,33.65824029617628,4435.34,83.26488112454444
2020-04-22,2020-04-29,2020-07-29,14,3269.1600000000003,2489.06,31.341148867443952,4462.5,79.28454918724339
2020-04-23,2020-04-30,2020-07-30,14,3292.01,2585.94,27.30419112585753,4580.66,77.13713388555031
2020-04-24,2020-05-01,2020-07-31,14,3305.0900000000006,2628.08,25.760631335423607,4745.72,80.57745578521204
2020-04-25,2020-05-02,2020-08-01,14,3361.0999999999995,2696.8199999999997,24.631973954509377,5127.08,90.11576597622387
2020-04-26,2020-05-03,2020-08-02,14,3387.1299999999997,2758.84,22.773701990691723,5378.66,94.96092560641426
2020-04-27,2020-05-04,2020-08-03,14,3396.29,2751.0,23.45656125045438,5360.88,94.87022900763358
2020-04-28,2020-05-05,2020-08-04,14,3429.79,2755.48,24.471598414795242,5485.759999999999,99.0854587948379
2020-04-29,2020-05-06,2020-08-05,14,3457.13,2916.06,18.554830833384777,5547.639999999999,90.24437082913245
2020-04-30,2020-05-07,2020-08-06,14,3473.07,3037.72,14.331472288426857,5572.56,83.44547884597662
2020-05-01,2020-05-08,2020-08-07,14,3475.48,2977.7999999999997,16.713009604405947,5363.259999999999,80.10813352139162
2020-05-02,2020-05-09,2020-08-08,14,3532.41,3001.04,17.706195185668967,5399.38,79.91696211979847
2020-05-03,2020-05-10,2020-08-09,14,3565.9300000000003,2995.72,19.03415539503026,5498.92,83.55921114122816
2020-05-04,2020-05-11,2020-08-10,14,3586.06,2876.16,24.682215175789946,5532.94,92.37246884735202
2020-05-05,2020-05-12,2020-08-11,14,3606.56,2910.6,23.9112210540782,5385.38,85.02645502645504
2020-05-06,2020-05-13,2020-08-12,14,3628.96,2909.06,24.746825435020252,5314.68,82.69406612445258
2020-05-07,2020-05-14,2020-08-13,14,3671.15,2915.22,25.93046150890843,5688.34,95.12558228881527
2020-05-08,2020-05-15,2020-08-14,14,3696.86,2976.1200000000003,24.217437468919254,6075.44,104.1396180261548
2020-05-09,2020-05-16,2020-08-15,14,3756.31,2966.74,26.61406122545286,6101.34,105.65806238497477
2020-05-10,2020-05-17,2020-08-16,14,3794.48,2759.8199999999997,37.49012616764863,5959.52,115.93872064120127
2020-05-11,2020-05-18,2020-08-17,14,3832.71,2604.56,47.15383788432595,6057.66,132.57901526553428
2020-05-12,2020-05-19,2020-08-18,14,3844.0400000000004,2641.1,45.5469312029079,5965.82,125.88391200636097
2020-05-13,2020-05-20,2020-08-19,14,3846.15,2725.24,41.130689407171495,5765.900000000001,111.57402650775717
2020-05-14,2020-05-21,2020-08-20,14,3882.0400000000004,2806.86,38.305437392673674,5759.32,105.18729113671503
2020-05-15,2020-05-22,2020-08-21,14,3901.2400000000002,2781.24,40.2698077116682,5642.56,102.8792912513843
2020-05-16,2020-05-23,2020-08-22,14,3947.3099999999995,2780.96,41.94055290259477,5454.96,96.15384615384616
2020-05-17,2020-05-24,2020-08-23,14,3980.62,2864.8199999999997,38.948345794849246,5470.78,90.9641792503543
2020-05-18,2020-05-25,2020-08-24,14,4020.5499999999997,2961.14,35.77709936038147,5590.900000000001,88.80903976171342
2020-05-19,2020-05-26,2020-08-25,14,4023.1100000000006,2973.1800000000003,35.3133681781796,5480.16,84.31981918350047
2020-05-20,2020-05-27,2020-08-26,14,4020.0899999999997,2958.9,35.86434147825204,5394.06,82.29950319375445
2020-05-21,2020-05-28,2020-08-27,14,4064.6600000000003,2834.86,43.38133100047269,5391.54,90.18716973677712
2020-05-22,2020-05-29,2020-08-28,14,4087.44,2846.48,43.59630139681291,5453.28,91.57977572299822
2020-05-23,2020-05-30,2020-08-29,14,4138.8,2909.76,42.2385351369185,5590.62,92.13337182448035
2020-05-24,2020-05-31,2020-08-30,14,4188.280000000001,2890.72,44.88708695411527,5797.96,100.57148392096089
2020-05-25,2020-06-01,2020-08-31,14,4246.21,2849.14,49.03479646489819,6008.38,110.88398604491181
2020-05-26,2020-06-02,2020-09-01,14,4279.750000000001,2842.14,50.58195585016928,6435.099999999999,126.4174178611891
2020-05-27,2020-06-03,2020-09-02,14,4267.17,2874.48,48.450154462720214,6333.599999999999,120.33898305084745
2020-05-28,2020-06-04,2020-09-03,14,4266.7300000000005,2985.64,42.90838815128417,5814.62,94.75288380380756
2020-05-29,2020-06-05,2020-09-04,14,4253.2300000000005,3097.22,37.32411646573381,5418.28,74.94010758034625
2020-05-30,2020-06-06,2020-09-05,14,4262.93,3238.76,31.62228754214576,4976.58,53.65695513097604
2020-05-31,2020-06-07,2020-09-06,14,4290.629999999999,3318.7000000000003,29.28646759273206,4751.599999999999,43.1765450326935
2020-06-01,2020-06-08,2020-09-07,14,4349.08,3351.04,29.782992742551567,4791.22,42.97710561497327
2020-06-02,2020-06-09,2020-09-08,14,4379.22,3398.08,28.87336378190038,4790.66,40.981377719182596
2020-06-03,2020-06-10,2020-09-09,14,4373.009999999999,3357.48,30.246792237034896,4839.240000000001,44.13309982486867
2020-06-04,2020-06-11,2020-09-10,14,4389.63,3378.9,29.912989434431324,5099.5,50.921897659001445
2020-06-05,2020-06-12,2020-09-11,14,4375.33,3416.14,28.078181807537167,5125.54,50.0389328306217
2020-06-06,2020-06-13,2020-09-12,14,4397.7699999999995,3399.9,29.34998088179062,5287.66,55.52398599958821
2020-06-07,2020-06-14,2020-09-13,14,4421.4,3372.3199999999997,31.108554348341794,5203.099999999999,54.28844237794752
2020-06-08,2020-06-15,2020-09-14,14,4476.0199999999995,3417.26,30.982717147656285,5194.42,52.00540784136998
2020-06-09,2020-06-16,2020-09-15,14,4506.4400000000005,3434.76,31.2010155003552,5215.84,51.85456916931604
2020-06-10,2020-06-17,2020-09-16,14,4492.0,3440.36,30.567731283935395,5106.22,48.421095466753485
2020-06-11,2020-06-18,2020-09-17,14,4529.06,3358.8799999999997,34.83839851379034,5310.900000000001,58.11520506835615
2020-06-12,2020-06-19,2020-09-18,14,4525.26,3283.0,37.83917148949133,5382.02,63.936034115138604
2020-06-13,2020-06-20,2020-09-19,14,4543.129999999999,3325.56,36.61248030406907,5360.599999999999,61.19390418455838
2020-06-14,2020-06-21,2020-09-20,14,4561.72,3304.42,38.04903734997367,5268.900000000001,59.45006990636785
2020-06-15,2020-06-22,2020-09-21,14,4604.179999999999,3188.36,44.40590146658467,4982.599999999999,56.27469921840693
2020-06-16,2020-06-23,2020-09-22,14,4615.76,3253.74,41.8601363354171,4784.22,47.037562927584894
2020-06-17,2020-06-24,2020-09-23,14,4591.17,3257.1,40.95882840563692,4645.48,42.626262626262616
2020-06-18,2020-06-25,2020-09-24,14,4632.3,3244.64,42.76776468267667,4690.0,44.54608215395237
2020-06-19,2020-06-26,2020-09-25,14,4644.18,3212.58,44.56231440150908,4877.46,51.823767812785995
2020-06-20,2020-06-27,2020-09-26,14,4666.07,3206.56,45.51637892320742,4927.72,53.67621376178835
2020-06-21,2020-06-28,2020-09-27,14,4687.2,3226.02,45.2935815649004,4982.740000000001,54.45471509786054
2020-06-22,2020-06-29,2020-09-28,14,4728.3099999999995,3309.04,42.8906873292556,5046.860000000001,52.51734642071418
2020-06-23,2020-06-30,2020-09-29,14,4729.700000000001,3392.34,39.422935201070665,4987.5,47.022409310387516
2020-06-24,2020-07-01,2020-09-30,14,4707.76,3369.24,39.72765371419075,5001.5,48.44594033075709
2020-06-25,2020-07-02,2020-10-01,14,4756.99,3264.52,45.71790033450553,5010.18,53.47371129599452
2020-06-26,2020-07-03,2020-10-02,14,4757.889999999999,3242.1200000000003,46.75243359283429,4834.06,49.10182226444425
2020-06-27,2020-07-04,2020-10-03,14,4787.530000000001,3171.42,50.95856114926438,4871.860000000001,53.61762238997044
2020-06-28,2020-07-05,2020-10-04,14,4812.75,3136.56,53.44039329711532,4894.259999999999,56.03910016068557
2020-06-29,2020-07-06,2020-10-05,14,4854.679999999999,3165.1200000000003,53.38059852391059,4934.3,55.89614295824485
2020-06-30,2020-07-07,2020-10-06,14,4849.05,3180.1,52.48105405490394,4851.0,52.54237288135594
2020-07-01,2020-07-08,2020-10-07,14,4817.46,3203.2000000000003,50.395229770229754,4739.0,47.94580419580418
2020-07-02,2020-07-09,2020-10-08,14,4871.990000000001,3205.02,52.0112198987838,4815.02,50.23369588957325
2020-07-03,2020-07-10,2020-10-09,14,4888.88,3181.78,53.65235811401165,5015.639999999999,57.63629163549959
2020-07-04,2020-07-11,2020-10-10,14,4931.750000000001,3186.26,54.78178177549856,5205.34,63.368337800430595
2020-07-05,2020-07-12,2020-10-11,14,4959.09,3180.7999999999997,55.907004527163,5229.56,64.41021126760566
2020-07-06,2020-07-13,2020-10-12,14,5000.9800000000005,3284.1200000000003,52.27762688330512,5332.32,62.36678318697244
2020-07-07,2020-07-14,2020-10-13,14,4992.08,3338.2999999999997,49.539586016834924,5340.72,59.98322499475783
2020-07-08,2020-07-15,2020-10-14,14,4954.85,3406.9,45.43573336464235,5330.360000000001,56.45777686459833
2020-07-09,2020-07-16,2020-10-15,14,5004.67,3410.4,46.74730236922355,5267.92,54.466338259441706
2020-07-10,2020-07-17,2020-10-16,14,5020.380000000001,3357.34,49.53445287042721,5198.34,54.835077769901176
2020-07-11,2020-07-18,2020-10-17,14,5058.950000000001,3359.02,50.607915403897586,5139.82,53.015462843329296
